timestamp,src_ip,dst_ip,dst_port,protocol,bytes,latency_ms
2026-03-06 19:41:36.661840916,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:36.662088394,192.168.1.157,3.254.238.163,443,HTTPS,54,
2026-03-06 19:41:36.663079739,3.253.182.133,192.168.1.157,58544,HTTPS,212,
2026-03-06 19:41:36.663079739,3.253.182.133,192.168.1.157,58544,HTTPS,54,
2026-03-06 19:41:36.663125515,192.168.1.157,3.253.182.133,443,HTTPS,54,
2026-03-06 19:41:36.670800924,44.215.138.159,192.168.1.157,62241,HTTPS,66,113.79408836364746
2026-03-06 19:41:36.670941591,192.168.1.157,44.215.138.159,443,HTTPS,54,
2026-03-06 19:41:36.671566486,192.168.1.157,44.215.138.159,443,HTTPS,1815,
2026-03-06 19:41:36.679201841,3.253.182.133,192.168.1.157,58544,HTTPS,479,
2026-03-06 19:41:36.720215321,192.168.1.157,3.253.182.133,443,HTTPS,54,
2026-03-06 19:41:36.792975187,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:36.792975187,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:36.792975187,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:36.792975187,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:36.792975187,44.215.138.159,192.168.1.157,62241,HTTPS,54,
2026-03-06 19:41:36.792975187,44.215.138.159,192.168.1.157,62241,HTTPS,2958,
2026-03-06 19:41:36.792975187,44.215.138.159,192.168.1.157,62241,HTTPS,1246,
2026-03-06 19:41:36.792975187,44.215.138.159,192.168.1.157,62241,HTTPS,1031,
2026-03-06 19:41:36.793133974,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:36.793183804,192.168.1.157,44.215.138.159,443,HTTPS,54,
2026-03-06 19:41:36.794896841,192.168.1.157,44.215.138.159,443,HTTPS,118,
2026-03-06 19:41:36.795066595,192.168.1.157,44.215.138.159,443,HTTPS,2297,
2026-03-06 19:41:36.795105696,192.168.1.157,44.215.138.159,443,HTTPS,1196,
2026-03-06 19:41:36.910060406,44.215.138.159,192.168.1.157,62241,HTTPS,212,
2026-03-06 19:41:36.910060406,44.215.138.159,192.168.1.157,62241,HTTPS,60,
2026-03-06 19:41:36.910118818,192.168.1.157,44.215.138.159,443,HTTPS,54,
2026-03-06 19:41:36.918813467,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:36.918813467,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:36.918813467,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:36.918813467,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:36.919023752,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:36.922012091,44.215.138.159,192.168.1.157,62241,HTTPS,669,
2026-03-06 19:41:36.938047171,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:36.938285112,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:36.938554764,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:36.945180893,100.100.1.1,192.168.1.157,63740,OTHER,66,7.133722305297852
2026-03-06 19:41:36.945180893,100.100.1.1,192.168.1.157,57539,OTHER,66,6.626129150390625
2026-03-06 19:41:36.945180893,100.100.1.1,192.168.1.157,60883,OTHER,66,6.895780563354492
2026-03-06 19:41:36.945516825,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:36.945631266,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:36.945657253,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:36.945748806,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:36.945802689,192.168.1.157,100.100.1.1,53,OTHER,92,
2026-03-06 19:41:36.946030617,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:36.946058273,192.168.1.157,100.100.1.1,53,OTHER,92,
2026-03-06 19:41:36.946131468,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:36.946154594,192.168.1.157,100.100.1.1,53,OTHER,92,
2026-03-06 19:41:36.953155994,100.100.1.1,192.168.1.157,57539,OTHER,54,
2026-03-06 19:41:36.953155994,100.100.1.1,192.168.1.157,57539,OTHER,54,
2026-03-06 19:41:36.953155994,100.100.1.1,192.168.1.157,57539,OTHER,140,
2026-03-06 19:41:36.953155994,100.100.1.1,192.168.1.157,63740,OTHER,54,
2026-03-06 19:41:36.953155994,100.100.1.1,192.168.1.157,63740,OTHER,54,
2026-03-06 19:41:36.953155994,100.100.1.1,192.168.1.157,60883,OTHER,54,
2026-03-06 19:41:36.953155994,100.100.1.1,192.168.1.157,60883,OTHER,54,
2026-03-06 19:41:36.953155994,100.100.1.1,192.168.1.157,63740,OTHER,192,
2026-03-06 19:41:36.953155994,100.100.1.1,192.168.1.157,60883,OTHER,152,
2026-03-06 19:41:36.953579664,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:36.953779459,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:36.954034328,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:36.956327200,100.100.1.1,192.168.1.157,63740,OTHER,54,
2026-03-06 19:41:36.956327200,100.100.1.1,192.168.1.157,57539,OTHER,54,
2026-03-06 19:41:36.956712246,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:36.956845284,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:36.962150574,192.168.1.157,44.215.138.159,443,HTTPS,54,
2026-03-06 19:41:37.019461393,100.100.1.1,192.168.1.157,60883,OTHER,54,
2026-03-06 19:41:37.019610882,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:37.038774014,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:37.038774014,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:37.038774014,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:37.038774014,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:37.038886547,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.164047003,15.235.115.134,192.168.1.157,64103,HTTPS,31998,
2026-03-06 19:41:37.164047003,15.235.115.134,192.168.1.157,64103,HTTPS,936,
2026-03-06 19:41:37.164373875,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.286869526,15.235.115.134,192.168.1.157,64103,HTTPS,29094,
2026-03-06 19:41:37.286990881,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.291468143,15.235.115.134,192.168.1.157,64103,HTTPS,1506,
2026-03-06 19:41:37.291710615,15.235.115.134,192.168.1.157,64103,HTTPS,1506,
2026-03-06 19:41:37.291710615,15.235.115.134,192.168.1.157,64103,HTTPS,936,
2026-03-06 19:41:37.291754961,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.412084341,15.235.115.134,192.168.1.157,64103,HTTPS,31998,
2026-03-06 19:41:37.412084341,15.235.115.134,192.168.1.157,64103,HTTPS,936,
2026-03-06 19:41:37.412178278,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.533684968,15.235.115.134,192.168.1.157,64103,HTTPS,1506,
2026-03-06 19:41:37.535595654,15.235.115.134,192.168.1.157,64103,HTTPS,11670,
2026-03-06 19:41:37.535919665,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.538120508,15.235.115.134,192.168.1.157,64103,HTTPS,18930,
2026-03-06 19:41:37.538205862,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.546222687,15.235.115.134,192.168.1.157,64103,HTTPS,936,
2026-03-06 19:41:37.586532831,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.663854837,15.235.115.134,192.168.1.157,64103,HTTPS,30546,
2026-03-06 19:41:37.663993835,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.664273739,15.235.115.134,192.168.1.157,64103,HTTPS,1506,
2026-03-06 19:41:37.664273739,15.235.115.134,192.168.1.157,64103,HTTPS,936,
2026-03-06 19:41:37.664304018,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.787843227,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:37.787843227,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:37.787843227,15.235.115.134,192.168.1.157,64103,HTTPS,13122,
2026-03-06 19:41:37.787941694,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.788216591,15.235.115.134,192.168.1.157,64103,HTTPS,2958,
2026-03-06 19:41:37.788216591,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:37.788245440,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.837347984,192.168.1.157,172.67.161.178,443,OTHER,626,
2026-03-06 19:41:37.849095106,172.67.161.178,192.168.1.157,57683,OTHER,65,
2026-03-06 19:41:37.911782742,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:37.911782742,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:37.911782742,15.235.115.134,192.168.1.157,64103,HTTPS,13122,
2026-03-06 19:41:37.911985874,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.913055182,15.235.115.134,192.168.1.157,64103,HTTPS,2958,
2026-03-06 19:41:37.913055182,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:37.913159609,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:37.916139603,192.168.1.157,18.172.226.129,443,HTTPS,956,
2026-03-06 19:41:37.918071508,192.168.1.157,172.67.161.178,443,OTHER,615,
2026-03-06 19:41:37.922509193,192.168.1.157,52.57.176.248,443,HTTPS,2496,
2026-03-06 19:41:37.930334568,172.67.161.178,192.168.1.157,57683,OTHER,449,
2026-03-06 19:41:37.953783512,18.172.226.129,192.168.1.157,65346,HTTPS,60,
2026-03-06 19:41:37.953783512,172.67.161.178,192.168.1.157,57683,OTHER,65,
2026-03-06 19:41:37.957340956,192.168.1.157,172.67.161.178,443,OTHER,86,
2026-03-06 19:41:37.980587244,52.57.176.248,192.168.1.157,60678,HTTPS,54,
2026-03-06 19:41:37.998619556,52.57.176.248,192.168.1.157,60678,HTTPS,524,
2026-03-06 19:41:38.035727501,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:38.035727501,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.035863161,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.037652493,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:38.037652493,172.67.161.178,192.168.1.157,57683,OTHER,447,
2026-03-06 19:41:38.037652493,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.038029194,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.038194656,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.042462587,192.168.1.157,52.57.176.248,443,HTTPS,54,
2026-03-06 19:41:38.064138889,192.168.1.157,172.67.161.178,443,OTHER,86,
2026-03-06 19:41:38.164585590,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:38.164585590,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.164585590,15.235.115.134,192.168.1.157,64103,HTTPS,13122,
2026-03-06 19:41:38.164691687,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.164888620,15.235.115.134,192.168.1.157,64103,HTTPS,2958,
2026-03-06 19:41:38.164888620,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.164927006,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.209279776,208.93.230.202,192.168.1.157,55717,OTHER,90,
2026-03-06 19:41:38.251008511,192.168.1.157,208.93.230.202,8081,OTHER,54,
2026-03-06 19:41:38.285758018,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:38.285758018,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.285878658,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.287432194,15.235.115.134,192.168.1.157,64103,HTTPS,5862,
2026-03-06 19:41:38.287485123,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.291027784,15.235.115.134,192.168.1.157,64103,HTTPS,10218,
2026-03-06 19:41:38.291027784,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.291088343,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.410783291,192.168.1.157,162.159.135.233,443,HTTPS,55,
2026-03-06 19:41:38.421064854,18.172.226.129,192.168.1.157,65346,HTTPS,1415,
2026-03-06 19:41:38.421064854,18.172.226.129,192.168.1.157,65346,HTTPS,85,
2026-03-06 19:41:38.421064854,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:38.421064854,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.421064854,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:38.421064854,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.421064854,162.159.135.233,192.168.1.157,60045,HTTPS,66,
2026-03-06 19:41:38.421179295,192.168.1.157,18.172.226.129,443,HTTPS,54,
2026-03-06 19:41:38.421216488,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.423486233,192.168.1.157,18.172.226.129,443,HTTPS,89,
2026-03-06 19:41:38.440133333,18.172.226.129,192.168.1.157,65346,HTTPS,60,
2026-03-06 19:41:38.467790365,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:38.468276262,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:38.469246387,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:38.472580433,100.100.1.1,192.168.1.157,62869,OTHER,66,4.790067672729492
2026-03-06 19:41:38.472580433,100.100.1.1,192.168.1.157,52698,OTHER,66,3.33404541015625
2026-03-06 19:41:38.472580433,100.100.1.1,192.168.1.157,50449,OTHER,66,4.304170608520508
2026-03-06 19:41:38.472769499,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.472834110,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.472845554,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.472888708,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:38.472928762,192.168.1.157,100.100.1.1,53,OTHER,82,
2026-03-06 19:41:38.472993612,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:38.473021030,192.168.1.157,100.100.1.1,53,OTHER,82,
2026-03-06 19:41:38.473075151,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:38.473101616,192.168.1.157,100.100.1.1,53,OTHER,82,
2026-03-06 19:41:38.476926804,192.168.1.157,52.57.176.248,443,HTTPS,2780,
2026-03-06 19:41:38.480158806,100.100.1.1,192.168.1.157,62869,OTHER,54,
2026-03-06 19:41:38.480158806,100.100.1.1,192.168.1.157,52698,OTHER,54,
2026-03-06 19:41:38.480158806,100.100.1.1,192.168.1.157,52698,OTHER,54,
2026-03-06 19:41:38.480158806,100.100.1.1,192.168.1.157,52698,OTHER,132,
2026-03-06 19:41:38.480158806,100.100.1.1,192.168.1.157,62869,OTHER,54,
2026-03-06 19:41:38.480158806,100.100.1.1,192.168.1.157,62869,OTHER,145,
2026-03-06 19:41:38.480158806,100.100.1.1,192.168.1.157,50449,OTHER,54,
2026-03-06 19:41:38.480158806,100.100.1.1,192.168.1.157,50449,OTHER,54,
2026-03-06 19:41:38.480641842,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.480756760,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.484068632,100.100.1.1,192.168.1.157,62869,OTHER,54,
2026-03-06 19:41:38.484068632,100.100.1.1,192.168.1.157,52698,OTHER,54,
2026-03-06 19:41:38.484068632,100.100.1.1,192.168.1.157,50449,OTHER,145,
2026-03-06 19:41:38.484169722,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.484208107,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.484578609,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.485138893,192.168.1.157,46.4.101.109,443,HTTPS,66,0.0
2026-03-06 19:41:38.485775948,192.168.1.157,46.4.101.109,443,HTTPS,66,0.0
2026-03-06 19:41:38.486468315,3.253.168.8,192.168.1.157,51163,HTTPS,78,
2026-03-06 19:41:38.486468315,3.253.168.8,192.168.1.157,51163,HTTPS,54,
2026-03-06 19:41:38.486512184,192.168.1.157,3.253.168.8,443,HTTPS,54,
2026-03-06 19:41:38.492646217,100.100.1.1,192.168.1.157,50449,OTHER,54,
2026-03-06 19:41:38.492705107,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.513104200,52.57.176.248,192.168.1.157,60678,HTTPS,54,
2026-03-06 19:41:38.520206928,52.57.176.248,192.168.1.157,60678,HTTPS,510,
2026-03-06 19:41:38.524506092,46.4.101.109,192.168.1.157,58442,HTTPS,66,39.3671989440918
2026-03-06 19:41:38.524506092,46.4.101.109,192.168.1.157,54982,HTTPS,66,38.73014450073242
2026-03-06 19:41:38.524587631,192.168.1.157,46.4.101.109,443,HTTPS,54,
2026-03-06 19:41:38.524642229,192.168.1.157,46.4.101.109,443,HTTPS,54,
2026-03-06 19:41:38.525041341,192.168.1.157,46.4.101.109,443,HTTPS,1870,
2026-03-06 19:41:38.525361300,192.168.1.157,46.4.101.109,443,HTTPS,1806,
2026-03-06 19:41:38.542655945,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:38.542655945,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.542655945,15.235.115.134,192.168.1.157,64103,HTTPS,13122,
2026-03-06 19:41:38.542854309,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.543017149,15.235.115.134,192.168.1.157,64103,HTTPS,2958,
2026-03-06 19:41:38.543017149,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.543079853,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.561994791,192.168.1.157,52.57.176.248,443,HTTPS,54,
2026-03-06 19:41:38.568327188,46.4.101.109,192.168.1.157,54982,HTTPS,54,
2026-03-06 19:41:38.568327188,46.4.101.109,192.168.1.157,58442,HTTPS,54,
2026-03-06 19:41:38.568327188,46.4.101.109,192.168.1.157,54982,HTTPS,2958,
2026-03-06 19:41:38.568327188,46.4.101.109,192.168.1.157,58442,HTTPS,2958,
2026-03-06 19:41:38.568327188,46.4.101.109,192.168.1.157,54982,HTTPS,262,
2026-03-06 19:41:38.568327188,46.4.101.109,192.168.1.157,58442,HTTPS,262,
2026-03-06 19:41:38.568577528,192.168.1.157,46.4.101.109,443,HTTPS,54,
2026-03-06 19:41:38.568645000,192.168.1.157,46.4.101.109,443,HTTPS,54,
2026-03-06 19:41:38.569782734,192.168.1.157,46.4.101.109,443,HTTPS,134,
2026-03-06 19:41:38.569919109,192.168.1.157,46.4.101.109,443,HTTPS,134,
2026-03-06 19:41:38.570081711,192.168.1.157,46.4.101.109,443,HTTPS,1674,
2026-03-06 19:41:38.608555555,46.4.101.109,192.168.1.157,54982,HTTPS,212,
2026-03-06 19:41:38.608555555,46.4.101.109,192.168.1.157,58442,HTTPS,212,
2026-03-06 19:41:38.608555555,46.4.101.109,192.168.1.157,54982,HTTPS,54,
2026-03-06 19:41:38.608625650,192.168.1.157,46.4.101.109,443,HTTPS,54,
2026-03-06 19:41:38.608659267,192.168.1.157,46.4.101.109,443,HTTPS,54,
2026-03-06 19:41:38.620561123,46.4.101.109,192.168.1.157,54982,HTTPS,622,
2026-03-06 19:41:38.625021219,192.168.1.157,3.253.168.8,443,HTTPS,54,
2026-03-06 19:41:38.625312567,192.168.1.157,13.228.223.210,443,HTTPS,842,
2026-03-06 19:41:38.661066055,192.168.1.157,46.4.101.109,443,HTTPS,54,
2026-03-06 19:41:38.662256956,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:38.662256956,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.662256956,15.235.115.134,192.168.1.157,64103,HTTPS,13122,
2026-03-06 19:41:38.662323236,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.662597418,15.235.115.134,192.168.1.157,64103,HTTPS,2958,
2026-03-06 19:41:38.662597418,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.662627935,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.671291590,3.253.168.8,192.168.1.157,51163,HTTPS,54,
2026-03-06 19:41:38.688124418,192.168.1.157,3.254.238.163,443,HTTPS,618,
2026-03-06 19:41:38.742605925,3.254.238.163,192.168.1.157,55402,HTTPS,747,
2026-03-06 19:41:38.783797503,192.168.1.157,3.254.238.163,443,HTTPS,54,
2026-03-06 19:41:38.784022808,15.235.115.134,192.168.1.157,64103,HTTPS,4410,
2026-03-06 19:41:38.784164190,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.786930799,15.235.115.134,192.168.1.157,64103,HTTPS,11670,
2026-03-06 19:41:38.786930799,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.786930799,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:38.786930799,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.786991596,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.830521822,13.228.223.210,192.168.1.157,60403,HTTPS,60,
2026-03-06 19:41:38.851011276,13.228.223.210,192.168.1.157,60403,HTTPS,366,
2026-03-06 19:41:38.856311560,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:38.856537104,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:38.856884718,192.168.1.157,100.100.1.1,53,OTHER,66,0.0
2026-03-06 19:41:38.860106707,100.100.1.1,192.168.1.157,64232,OTHER,66,3.795146942138672
2026-03-06 19:41:38.860106707,100.100.1.1,192.168.1.157,62009,OTHER,66,3.5696029663085938
2026-03-06 19:41:38.860210419,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.860248089,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.860403299,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:38.860437393,192.168.1.157,100.100.1.1,53,OTHER,94,
2026-03-06 19:41:38.860493183,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:38.860516310,192.168.1.157,100.100.1.1,53,OTHER,94,
2026-03-06 19:41:38.868963003,100.100.1.1,192.168.1.157,49825,OTHER,66,12.078285217285156
2026-03-06 19:41:38.869014740,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.869184494,192.168.1.157,100.100.1.1,53,OTHER,56,
2026-03-06 19:41:38.869215965,192.168.1.157,100.100.1.1,53,OTHER,94,
2026-03-06 19:41:38.869313002,100.100.1.1,192.168.1.157,62009,OTHER,54,
2026-03-06 19:41:38.869313002,100.100.1.1,192.168.1.157,62009,OTHER,54,
2026-03-06 19:41:38.876374006,100.100.1.1,192.168.1.157,64232,OTHER,54,
2026-03-06 19:41:38.876374006,100.100.1.1,192.168.1.157,64232,OTHER,54,
2026-03-06 19:41:38.876374006,100.100.1.1,192.168.1.157,62009,OTHER,223,
2026-03-06 19:41:38.876374006,100.100.1.1,192.168.1.157,64232,OTHER,223,
2026-03-06 19:41:38.876374006,100.100.1.1,192.168.1.157,49825,OTHER,54,
2026-03-06 19:41:38.876374006,100.100.1.1,192.168.1.157,49825,OTHER,183,
2026-03-06 19:41:38.876374006,100.100.1.1,192.168.1.157,49825,OTHER,54,
2026-03-06 19:41:38.876430511,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.876609802,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.876751184,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.876868486,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.877262115,192.168.1.157,104.18.27.233,443,HTTPS,66,0.0
2026-03-06 19:41:38.891684055,192.168.1.157,13.228.223.210,443,HTTPS,54,
2026-03-06 19:41:38.899950981,100.100.1.1,192.168.1.157,49825,OTHER,54,
2026-03-06 19:41:38.899950981,100.100.1.1,192.168.1.157,64232,OTHER,54,
2026-03-06 19:41:38.899950981,100.100.1.1,192.168.1.157,62009,OTHER,54,
2026-03-06 19:41:38.900029659,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.900072575,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.900091648,192.168.1.157,100.100.1.1,53,OTHER,54,
2026-03-06 19:41:38.907840967,104.18.27.233,192.168.1.157,57224,HTTPS,66,30.5788516998291
2026-03-06 19:41:38.907911301,192.168.1.157,104.18.27.233,443,HTTPS,54,
2026-03-06 19:41:38.908429384,192.168.1.157,104.18.27.233,443,HTTPS,1818,
2026-03-06 19:41:38.921066046,15.235.115.134,192.168.1.157,64103,HTTPS,16026,
2026-03-06 19:41:38.921066046,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.921066046,15.235.115.134,192.168.1.157,64103,HTTPS,13122,
2026-03-06 19:41:38.921145916,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.921388149,15.235.115.134,192.168.1.157,64103,HTTPS,2958,
2026-03-06 19:41:38.921388149,15.235.115.134,192.168.1.157,64103,HTTPS,495,
2026-03-06 19:41:38.921388149,104.18.27.233,192.168.1.157,57224,HTTPS,54,
2026-03-06 19:41:38.921419382,192.168.1.157,15.235.115.134,443,HTTPS,54,
2026-03-06 19:41:38.935489893,104.18.27.233,192.168.1.157,57224,HTTPS,4410,
2026-03-06 19:41:38.935489893,104.18.27.233,192.168.1.157,57224,HTTPS,1413,
2026-03-06 19:41:38.935565233,192.168.1.157,104.18.27.233,443,HTTPS,54,
2026-03-06 19:41:38.937420607,192.168.1.157,104.18.27.233,443,HTTPS,118,
2026-03-06 19:41:38.937648773,192.168.1.157,104.18.27.233,443,HTTPS,146,
2026-03-06 19:41:38.937702894,192.168.1.157,104.18.27.233,443,HTTPS,711,
2026-03-06 19:41:38.947597504,104.18.27.233,192.168.1.157,57224,HTTPS,60,
2026-03-06 19:41:38.947597504,104.18.27.233,192.168.1.157,57224,HTTPS,575,
2026-03-06 19:41:38.947878599,192.168.1.157,104.18.27.233,443,HTTPS,85,
2026-03-06 19:41:38.996708155,104.18.27.233,192.168.1.157,57224,HTTPS,60,
